age,default,balance,housing,loan,day,duration,campaign,pdays,previous,y,cellular,telephone,unknown,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep
36,0,614,1,0,23,13,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,-212,1,1,23,54,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,590,1,0,23,242,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,8,1,0,23,55,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,687,1,1,23,229,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,0,61,1,1,23,208,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,0,-210,1,1,23,210,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,1541,1,0,23,423,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,1342,1,0,23,109,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,4,1,0,23,233,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,501,1,0,23,209,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,128,1,0,23,114,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,1464,1,0,23,588,3,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,6,1,0,23,274,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,1,-369,1,0,23,353,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,1375,1,0,23,83,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,0,0,0,23,539,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,4053,1,0,23,123,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24,0,-286,1,0,23,327,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,253,1,0,23,167,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,157,1,0,23,20,17,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,1951,1,0,23,208,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,4519,1,0,23,117,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,1134,1,0,23,304,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,426,1,0,23,82,7,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,-495,1,1,23,131,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,1049,1,0,23,25,14,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,463,1,0,23,76,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,3546,1,0,23,777,2,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,0,1,1,1,23,178,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,0,-239,1,0,23,29,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,1340,1,0,23,199,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,772,1,0,23,488,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,0,-630,0,0,23,173,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,507,1,1,23,157,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,736,1,0,23,700,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,395,1,1,23,281,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,0,-46,0,0,23,132,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,2599,1,0,23,328,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,-461,0,0,23,339,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,0,0,0,23,211,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,3643,1,0,23,160,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,0,0,1,0,23,138,6,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,-141,1,1,23,128,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,526,1,1,23,553,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,0,23,1,0,23,247,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,839,1,0,23,50,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,0,-1455,1,0,23,169,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,1,-306,1,0,23,253,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,655,1,0,23,153,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,3465,1,0,23,373,9,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,876,1,0,23,241,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,154,1,0,23,211,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,67,1,1,23,316,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,5205,1,0,23,493,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,5773,0,0,23,597,6,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,0,1,1,23,107,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,1694,1,1,23,164,6,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,1074,1,0,23,1438,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,278,1,0,23,1015,3,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,1102,1,0,23,159,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,0,1,0,23,172,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,0,0,1,0,23,331,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,-346,1,1,23,29,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,415,0,0,23,76,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,0,851,0,1,23,937,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,1247,1,0,23,154,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,91,1,0,23,185,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,882,0,0,23,569,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,165,1,0,23,333,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,1501,1,0,23,70,6,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,1529,0,0,23,95,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,293,1,0,23,160,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,1572,1,1,23,209,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,-679,1,0,23,372,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,497,1,0,23,92,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,0,-303,1,0,23,277,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,9194,1,0,23,178,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,97,1,0,23,95,14,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,70,1,1,23,138,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,1839,0,0,23,63,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,0,1492,1,0,23,67,13,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,357,1,0,23,77,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,192,1,0,23,105,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,0,875,1,1,23,292,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,0,1,0,23,57,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,-288,0,0,23,151,9,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,1581,0,0,23,331,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,2910,1,0,23,1392,2,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,372,0,0,23,59,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,9,1,0,23,98,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,1780,1,0,23,100,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,2665,1,0,23,358,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,0,188,1,0,23,181,16,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,506,1,0,23,188,6,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,38,1,0,23,368,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,-331,1,0,23,203,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,31,1,0,23,146,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,-21,1,1,23,61,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,1847,1,0,23,129,6,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,208,1,0,23,247,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,5,1,0,23,266,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,-848,1,0,23,559,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,317,1,0,23,162,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,5779,1,0,23,75,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,489,1,0,23,204,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,1,4,1,0,23,84,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,631,1,0,23,248,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,0,1,0,23,82,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,0,3,0,1,23,259,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,2197,1,0,23,146,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,178,1,0,23,703,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,358,1,0,23,100,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,3144,1,0,23,348,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,309,1,0,23,146,6,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,391,1,1,23,34,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,1903,1,0,23,297,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,1605,1,0,23,22,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,141,1,0,23,106,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,0,-205,1,0,23,253,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,2150,1,0,23,465,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,111,1,0,23,163,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,57,1,1,23,104,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,876,1,0,23,213,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,1,2,0,0,23,74,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,-357,1,0,23,245,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,13849,1,0,23,252,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,0,0,0,23,118,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,5517,1,0,23,146,13,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,0,5505,1,0,23,317,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,4707,1,0,23,93,8,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,523,1,0,23,116,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,1,-516,1,0,23,386,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,0,1878,1,1,23,283,11,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,253,1,0,23,146,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,471,0,0,23,215,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,-315,1,0,23,90,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,240,1,0,23,260,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,1098,1,0,23,427,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,0,-211,1,0,23,164,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,9874,1,0,23,1222,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,0,1008,1,0,23,426,9,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,165,1,0,23,456,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,0,3622,1,1,23,40,7,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,92,1,0,23,98,17,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,0,7598,1,0,23,27,7,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,0,1,0,23,100,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,-143,1,0,23,1034,9,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,540,1,1,23,1066,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,1495,1,1,23,159,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,0,1,0,23,353,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,0,3316,1,0,23,331,6,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,0,3,1,0,23,159,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,387,1,0,26,52,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,33,0,0,26,70,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,152,1,0,26,159,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,41,1,1,26,117,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,0,1718,1,0,26,146,6,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,0,-287,1,0,26,49,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,2317,1,0,26,260,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,0,71,1,0,26,60,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,283,1,0,26,193,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,-627,1,0,26,373,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,0,-216,1,0,26,336,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,0,-347,1,0,26,200,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,199,1,1,26,79,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,31,1,1,26,501,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,0,0,1,0,26,206,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,0,674,1,0,26,80,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,-796,1,1,26,299,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,470,1,1,26,185,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,0,4063,1,1,26,207,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,0,-372,1,0,26,104,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,1156,1,0,26,185,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,1,-886,1,0,26,224,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,-245,0,1,26,63,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,157,1,0,26,897,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,510,1,0,26,322,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,-426,0,1,26,245,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,-436,1,0,26,317,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,0,320,1,0,26,511,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,0,0,0,1,26,155,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,541,1,0,26,414,2,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,1337,0,0,26,368,6,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,-280,1,0,26,258,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,247,1,0,26,247,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,-1379,1,1,26,140,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,0,383,1,1,26,31,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,0,-85,1,1,26,118,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,0,1,0,26,142,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,683,1,1,26,129,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,0,295,1,1,26,136,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,978,1,1,26,82,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,105,1,0,26,122,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,503,1,0,26,120,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,-8,1,0,26,180,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,0,-396,1,0,26,204,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,-454,1,0,26,120,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,0,-380,1,0,26,181,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,1098,1,0,26,19,17,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,155,1,0,26,460,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,-54,1,1,26,437,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,0,238,1,0,26,76,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,106,1,0,26,95,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,0,1,0,26,30,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,3888,0,0,26,422,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,-138,1,0,26,109,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,1728,1,0,26,50,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,1651,1,0,26,41,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,0,1,0,26,581,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,0,463,0,0,26,131,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,0,-361,1,0,26,227,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,-27,1,0,26,165,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,0,0,0,26,80,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,0,1,0,26,470,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,-239,1,0,26,281,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25,0,1182,1,0,26,141,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,0,1,0,26,24,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,1262,1,0,26,788,11,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,435,1,0,26,210,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,0,149,1,0,26,367,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,241,1,0,26,266,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,0,879,1,0,26,228,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,-171,1,0,26,135,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,241,1,1,26,85,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,103,1,0,26,290,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,0,1925,1,0,26,153,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,0,-212,1,1,26,76,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,-587,1,0,26,111,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,259,1,0,26,168,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,19,1,1,26,109,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,86,1,0,26,1099,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,214,1,1,26,219,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,895,1,0,26,202,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,0,145,1,0,26,14,38,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,-1701,1,0,26,285,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,193,1,0,26,262,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,-255,1,0,26,96,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,19343,1,0,26,168,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,0,1,0,26,208,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,0,0,0,26,483,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,0,137,0,1,26,129,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,-170,1,1,26,130,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,-342,1,0,26,754,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,-673,1,0,26,364,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,193,1,1,26,258,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,655,1,0,26,227,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,25,1,1,26,266,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,0,305,1,1,26,232,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,125,1,0,26,172,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,0,591,1,0,26,164,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,537,0,0,26,222,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,-68,1,1,26,167,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,-197,1,0,26,103,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,-538,1,0,26,682,1,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,0,-213,1,0,26,168,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,0,340,1,1,26,297,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,-694,1,0,26,62,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,160,1,0,26,142,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,0,3284,1,0,26,63,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
